personId,personName,best
2018ABRA09,Ribin Abraham,1339
2014MEND02,Alexis Rodrigo Cazu Mendoza,1340
2009SIEW01,Darren Siew Ee Yaang (蕭奕暘),1340
2017RODR51,Christian Rodríguez,1340
2020JORG02,Daniel Heberg Jørgensen,1340
2016HUYA02,Mark Luigi Huyaban,1341
2013MARS02,Michał Marszałek,1341
2017MOOR09,Hudson Moore,1341
2022FISH01,Ezra Fish,1341
2017SUNN02,Nachuan Sun (孙纳川),1341
2015HOAN01,Nguyễn Huy Hoàng,1341
2010VYNN01,Ivan Vynnyk (Іван Винник),1342
2022SIMN01,Nigel Sim,1344
2013RIGO01,Richmond Mico Rigor,1345
2018ALFO01,Diego Alfonso,1345
2017NIEL03,Michael Nielsen,1345
2012COST01,Kevin Costello III,1345
2023BENN04,Jacob Bennett,1346
2016YANG84,Yap Jia Yang,1346
2015PARK08,Jeff Park,1346
2009PICH01,Piti Pichedpan (ปิติ พิเชษฐพันธ์),1346
2016PHAM06,Tu Pham,1346
2014WENW01,Wong Chong Wen (黄崇文),1346
2018BASA03,Jose Basaes,1347
2017BLAC06,Ash Black,1347
2019PETT01,Canyon Pettitt,1347
2022HAOH02,Hoo Jun Hao,1348
2016NUNE11,Brandon Nunez,1348
2014TUZK01,Salamon Tűzkő,1349
2015LINY08,Ying Lin (林颖),1350
2012ROQU01,Pedro Roque,1350
2015MIZU01,Adhemar Mizushima,1350
2018IMAN01,Timur Imanov,1350
2016LIPS01,Adriano Matoba Lipski,1351
2018RIMI01,Flavio Rimi,1351
2019ZENG10,Wei-Ming Zeng (曾唯銘),1352
2015PAES01,João Vitor Almeida Paes,1353
2015PHUE01,Thada Phuenghua (ธาดา พึ่งฮั้ว),1353
2012BABU01,Nithin Babu,1353
2016CAST48,Timothy Castle,1353
2015ROBI04,Tyler Robinson,1353
2011LIJU01,Junlong Li (李俊龙),1354
2018FRAN20,Léo Francoeur,1354
2014SRIK03,Vishantak Srikrishna,1354
2021TAKA01,Koki Takamura,1354
2016MART09,Eduardo Antonio Lara Martínez,1355
2013UVES01,Mattias Uvesten,1355
2016HENR02,Nicolás Irenco Peña Henríquez,1355
2023WONG17,Jason Wong,1356
2022ZAFA01,Umidjon Zafarov (Умиджон Зафаров),1356
2021OCHO01,Juan Esteban Posada Ochoa,1356
2017HUAN07,Gerson Marcelo Nuñez Huanuiri,1356
2021PIET01,Tomasz Pietruszka,1356
2022SZUB01,Oliwier Szubert,1356
2017CHAM09,Jacob Chambers,1357
2016FIOR01,Giovane Rubin Fioravanti,1357
2009KONV01,Asia Konvittayayotin (เอเชีย กรวิทยโยธิน),1357
2016KRAF01,Noah Kraft,1358
2013PERE05,Borja Perez,1359
2018LIUZ14,Zhenyang Liu (刘振洋),1359
2012SEVE01,Ainesh Sevellaraja,1359
2014ABRA01,Arkadiusz Abramowski,1360
2017SHEN09,Chew Yun Sheng,1361
2023HERI02,Max Herink,1361
2016SONG04,Chengyang Song (宋成阳),1361
2018MATS11,Yuki Matsui (松井裕希),1361
2011NATH02,Andrew Nathenson,1361
2017TRAN25,Celine Tran,1361
2019MUSU02,Tarak Sai Musunuri,1362
2012CHOW03,Theodore Chow,1362
2013KUMA15,Shubham Kumar,1363
2011ZVYA01,Dmitry Zvyagintsev,1363
2019RAIM03,Mihir A. Rai,1364
2017MORR05,Micah Morrison,1364
2018YAOC02,Caleb Yao (姚英華),1365
2016MILL07,Pedro Giuseppe Garcia Milla,1365
2022SCHE13,Emanuel Schelin,1365
2022HYLL01,Anton Lerstrup Hylleberg,1367
2016HARP02,Nicolas Harper,1368
2018KURM02,Nurasyl Kurmangali (Нурасыл Курмангали),1368
2014LIBI01,Binyu Li (李槟宇),1369
2017RIVA09,Quentin Rivault,1369
2014MINB01,Leo Min-Bedford,1369
2016MULL04,Daniel Mullen,1369
2009SALA01,Jorge Leonardo Sánchez Salazar,1370
2021MARI04,Paolo Marino,1370
2005FLEI01,Jeremy Fleischman,1371
2019BANG04,Đỗ Văn Bằng,1371
2017FUSI01,Sihan Fu (傅思涵),1372
2015MIKH04,Farid Mikhailov,1372
2017HERN11,Joaquin Ruenes Hernández,1372
2018MUSI03,Szymon Musiał,1372
2018WILS10,Keon Wilson,1372
2016QUIN01,James Quinn,1372
2020GARC07,Jose Alberto Fuenmayor Garcia,1373
2014YANG35,Eric Yang,1373
2018YINZ03,Zhuoxi Yin (尹卓曦),1373
2016QIAN07,Yu Qian (钱宇),1373
2011KNOT01,Wojciech Knott,1373
2015EWER01,Helmer Ewert,1374
2017NGAK01,Salon Ngakhushi,1374
2016FLOR24,Axel Flordal,1374
2015SALO01,Álvaro Aguilar Salobreña,1374
2015CALD02,Kymberlyn Calderon,1374
2015WITM01,Mattheo de Wit,1375
2013KEJR01,Aryan Kejriwal,1375
2017KOLI01,Mohammed Aiman Koli,1375
2015PEAR02,David Pearce,1376
2013TIUL01,Mateo Tiul,1376
2013BARK01,Justin Barker,1376
2022VISH01,Yoav Vishne,1376
2010POLY01,Alexey Polyashov,1377
2019REDI02,Dominic Redisi,1378
2016EPST02,David Epstein,1378
2017NOKE01,Jacob Nokes,1379
2022ANOO01,Nived Anoop,1379
2014CHEN51,Xiran Chen (陈袭然),1379
2018LIVE01,Graham Lively,1380
2016PARK10,Yeon Kyun Park (박연균),1380
2019PHEL01,Elijah Rain Phelps,1380
2008JEWR01,Ryan Jew,1380
2016LIZH05,Zhi Li (李志),1381
2007HESS01,Rowe Hessler,1381
2011SANC02,Dario Roa Sánchez,1381
2016CHEJ08,Jing Chen (陈憬),1382
2014ZUPA01,Staš Zupanc,1382
2019YANT03,Timothy Yang,1382
2022PHUN01,Nguyễn Hoàng Thiên Phú,1382
2017SANK04,Vishwa Sankar,1384
